t,S_obs,E_obs,I_obs,R_obs,S_true,E_true,I_true,R_true
0.078,0.9168144395702041,0.004220435909882048,0.004986798710182472,0.00013993249088093315,0.9898227299504753,0.0050381212589741715,0.0050079241959566645,0.0001312245945938987
0.084,0.9997421941714805,0.005275030313786959,0.004553958882998273,0.0001265519300037696,0.9898167812517606,0.005041046207397132,0.005008543993940417,0.00013362854690174438
0.09,0.8948398634680165,0.004779139534073021,0.004433978852942591,0.00010499929345989461,0.9898108318517529,0.005043970102460003,0.005009165248724978,0.0001360327970620971
0.096,1.0165011413583405,0.004751715236996785,0.0039230281333929124,0.00014838870033203778,0.9898048817487354,0.00504689294651056,0.005009787958980098,0.00013843734577389968
0.10200000000000001,0.8638568461793117,0.005089315627549873,0.00558945482845483,0.00014359366023550138,0.9897989309409934,0.005049814741893581,0.005010412123377551,0.0001408421937354644
0.108,1.1742746446497005,0.004198410095596662,0.005322772284184572,0.00012926328382624111,0.9897929794268135,0.005052735490950847,0.005011037740591134,0.00014324734164447312
0.114,0.8685891455838289,0.004635203058222237,0.004782843658940083,0.0001468850695850734,0.9897870272044842,0.005055655196021143,0.00501166480929667,0.0001456527901979773
0.12,0.8310677380713911,0.005790441672666864,0.00537491589502902,0.00011758614145872983,0.9897810742722953,0.005058573859440258,0.005012293328172005,0.00014805854009239803
0.126,1.2373355485047999,0.006726430225842674,0.0059824858334565426,0.00014645805334825412,0.9897751206285385,0.005061491483540983,0.005012923295897011,0.000150464592023526
0.132,0.842908876061071,0.005932258635093928,0.004719338514969185,0.0001836369738076994,0.9897691662715067,0.005064408070653114,0.0050135547111535795,0.00015287094668652138
0.138,1.0211727294816197,0.005866795942026151,0.005289513990458201,0.00017263861668731704,0.989763211199495,0.00506732362310345,0.005014187572625632,0.000155277604775914
0.14400000000000002,0.9913173544222518,0.0066277697609991625,0.005111202590026847,0.00016748520693758525,0.9897572554107994,0.005070238143215792,0.00501482187899911,0.0001576845669856033
0.15,1.3128115042786703,0.004144567287255386,0.004145203652694591,0.00018514829884957125,0.9897512989037182,0.005073151633310947,0.00501545762896198,0.00016009183400885824
0.156,0.8300443795032959,0.006794268266992306,0.004714339680794176,0.00014526448683069973,0.9897453416765507,0.005076064095706723,0.005016094821204234,0.00016249940653831742
0.162,1.3206548138610188,0.006341953177593423,0.006638678082284144,0.00018891366414619323,0.9897393837275982,0.005078975532717933,0.005016733454417888,0.00016490728526598894
0.168,0.8697899854647116,0.006767909056945306,0.004819673028783149,0.0001887171884488806,0.9897334250551634,0.005081885946656392,0.00501737352729698,0.00016731547088325068
0.17400000000000002,1.1408369209028721,0.0049679300623539525,0.005502190856179318,0.0001949034635743429,0.9897274656575507,0.005084795339830919,0.005018015038537574,0.0001697239640808499
0.18,1.0472127875310449,0.004314219698563122,0.005248268909967344,0.00021002445079286263,0.9897215055330659,0.005087703714547339,0.005018657986837758,0.00017213276554890348
0.186,0.8917915297976107,0.004977624135455699,0.004702140926833392,0.00023033948653326293,0.9897155446800169,0.005090611073108476,0.005019302370897644,0.000174541875976898
0.192,1.094722037766528,0.005414539915884552,0.0044724314158567,0.00019185922689687003,0.9897095830967128,0.0050935174178141605,0.005019948189419367,0.00017695129605368952
0.198,0.894491702041263,0.005120814231412008,0.004563873107408225,0.00019851520099099885,0.9897036207814641,0.005096422750961225,0.0050205954411070884,0.00017936102646750376
0.20400000000000001,1.0791059171300164,0.00494246290922787,0.005328547801214603,0.0001542830342542392,0.9896976577325836,0.005099327074843506,0.005021244124666991,0.00018177106790593592
0.21,0.7913218978308784,0.005449841529164222,0.0051490293709004,0.00020258832643678878,0.9896916939483835,0.005102230391754201,0.00502189423880574,0.00018418142105649428
0.216,1.4149637111792848,0.005882126635627915,0.004379846154657711,0.00022062784493878884,0.989685729427127,0.005105132704072871,0.005022545782173439,0.00018659208662666043
0.222,0.8124020139254614,0.004766331380729088,0.004972042352736564,0.0002443898367045853,0.989679764167108,0.005108034014124491,0.005023198753456038,0.00018900306531139145
0.228,0.8850659559463406,0.004515050848847402,0.004950206637461039,0.00017328172667344696,0.9896737981666509,0.005110934324181498,0.005023853151373984,0.0001914143577935926
0.234,1.1718802056807822,0.004349059518556152,0.0042300230187203745,0.00018150580938764007,0.9896678314240811,0.005113833636513703,0.005024508974649508,0.00019382596475562265
0.24,0.918423364429387,0.00683424328983047,0.005794282488118627,0.0001988320141158129,0.9896618639377257,0.005116731953388281,0.0050251662220066285,0.000196237886879294
0.246,0.8234822333203183,0.005810905879849207,0.004325627843650896,0.0001575636409562904,0.9896558957059132,0.005119629277069779,0.005025824892171147,0.0001986501248458725
0.252,1.182700592323725,0.005371939370462077,0.0057710252614794465,0.00021090880681901025,0.9896499267269732,0.005122525609820111,0.00502648498387065,0.00020106267933607763
0.258,1.1253730175466958,0.004648566162983428,0.004304737239169421,0.00022537936139224198,0.9896439569992368,0.005125420953898561,0.00502714649583451,0.00020347555103008235
0.264,0.8772813552165293,0.004624391243524517,0.004695734352767353,0.00020642926319467528,0.9896379865210367,0.005128315311561781,0.005027809426793886,0.00020588874060751316
0.27,0.9384542300856581,0.0041749339947685935,0.00456570872213895,0.00014922864666115667,0.989632015290707,0.005131208685063793,0.00502847377548172,0.00020830224874745018
0.276,1.0869293128060993,0.004037380625269469,0.004261372975541081,0.00021237134685441118,0.9896260433065828,0.005134101076655985,0.005029139540632738,0.00021071607612842703
0.28200000000000003,0.8857074045652518,0.006474814629824507,0.004143136135282982,0.00022184101726904198,0.989620070567001,0.005136992488587115,0.005029806720983455,0.00021313022342843083
0.28800000000000003,0.9838000187925929,0.00431378745002652,0.00544123455188078,0.00021006905766800932,0.9896140970702996,0.005139882923103313,0.005030475315272166,0.0002155446913249023
0.294,1.111068686661687,0.005818938932792086,0.00695967688599503,0.0002663439100502522,0.9896081228148181,0.005142772382448072,0.005031145322238958,0.00021795948049473568
0.3,0.9362904290128581,0.004964174069766946,0.005934187027524206,0.00024313536532337312,0.9896021477988978,0.005145660868862259,0.005031816740625695,0.00022037459161427885
0.306,1.089328447101677,0.004039703916232048,0.005014159886180474,0.00019944232587734597,0.9895961720208805,0.005148548384584106,0.005032489569176032,0.00022279002535933307
0.312,1.03202647865746,0.005076148196547501,0.005769443391939665,0.00023618072715118898,0.9895901954791102,0.005151434931849216,0.005033163806635408,0.00022520578240515325
0.318,1.113467242298476,0.004806035063184933,0.004368920987649219,0.00021404329430729495,0.9895842181719319,0.00515432051289056,0.005033839451751045,0.00022762186342644786
0.324,0.9870550077734255,0.005459010529337999,0.0070654297125229215,0.00022858476622697807,0.9895782400976921,0.005157205129938479,0.005034516503271951,0.00023003826909737883
0.33,0.8573798394943299,0.004899124518349488,0.00469694759643777,0.0002498645270953493,0.9895722612547387,0.0051600887852206795,0.005035194959948921,0.00023245500009156167
0.336,0.7853639144262123,0.00521219765329444,0.005155495533631749,0.00024319609260347488,0.9895662816414211,0.00516297148096224,0.005035874820534534,0.0002348720570820655
0.342,0.9047541903911469,0.004984743870193796,0.0040678450824148905,0.0002203644314478177,0.9895603012560897,0.0051658532193856075,0.005036556083783152,0.00023728944074141294
0.34800000000000003,0.9121691447787094,0.005501579824015033,0.0042352006239054696,0.000269507897037368,0.9895543200970969,0.005168734002710595,0.005037238748450924,0.00023970715174158008
0.354,1.238209045749397,0.0037912168625448277,0.005370562579964486,0.0002680011079955603,0.9895483381627957,0.005171613833154388,0.005037922813295785,0.00024212519075399668
0.36,0.8993092918640218,0.004875148354653374,0.004939172572928439,0.0002338605071477046,0.9895423554515415,0.005174492712931538,0.005038608277077453,0.00024454355844954594
0.366,0.9447162113372921,0.004026496966286144,0.0059901470049824445,0.0002903764840869904,0.98953637196169,0.005177370644253967,0.005039295138557433,0.0002469622554985648
0.372,0.8758771451500437,0.004157397222730058,0.005449710670042481,0.00022874658729636808,0.9895303876915992,0.005180247629330963,0.005039983396499014,0.00024938128257084337
0.378,1.0108202417848995,0.004940707981977425,0.005591627710996727,0.0002794574475737453,0.9895244026396278,0.005183123670369188,0.005040673049667269,0.0002518006403356257
0.384,0.88747359636508,0.004214191914842544,0.003975839576412503,0.000278594755503688,0.9895184168041367,0.005185998769572667,0.00504136409682906,0.0002542203294616092
0.39,0.8278926021146478,0.004809023545592537,0.004610641199177763,0.0002546246745568148,0.9895124301834872,0.005188872929142796,0.005042056536753029,0.00025664035061694475
0.396,0.7400844529448193,0.005340860997408647,0.005455014594910317,0.00026251959516246414,0.9895064427760427,0.005191746151278343,0.005042750368209606,0.000259060704469237
0.402,0.9444165209872952,0.005271069055950264,0.005354548834830945,0.00017251327803183872,0.989500454580168,0.0051946184381754384,0.0050434455899710075,0.00026148139168554385
0.40800000000000003,1.3268739194908161,0.005510689630511481,0.004573900410552718,0.0002488714207462388,0.9894944655942287,0.005197489792027587,0.005044142200811231,0.0002639024129323771
0.41400000000000003,1.0655532055441579,0.005110576952783245,0.0037201474630830476,0.00036299413388998883,0.9894884758165925,0.005200360215025661,0.005044840199506063,0.00026632376887570177
0.42,0.9732110505355481,0.006063610637946493,0.004548043430913279,0.00033839750172181307,0.9894824852456281,0.005203229709357897,0.0050455395848330725,0.0002687454601809366
0.426,1.0329019661560455,0.005703940542584036,0.004313956554300811,0.00032518962006021377,0.9894764938797055,0.005206098277209908,0.005046240355571615,0.0002711674875129539
0.432,1.0973381669306859,0.006332266891711392,0.004593165705466176,0.0002545445894964759,0.9894705017171964,0.005208965920764669,0.0050469425105028306,0.0002735898515360793
0.438,1.397934964319034,0.0044456637159678404,0.004945754592426543,0.00032733367080099577,0.9894645087564737,0.005211832642202527,0.005047646048409645,0.0002760125529140923
0.444,1.004069563395585,0.005691218164849002,0.004754750837868771,0.00029432810527564595,0.9894585149959118,0.0052146984437011976,0.005048350968076767,0.00027843559231022577
0.45,0.8133591352137003,0.006690911408690479,0.004960353158659543,0.000253617170681273,0.9894525204338863,0.005217563327435765,0.005049057268290694,0.00028085897038716595
0.456,1.0934610101965394,0.0048718380448377115,0.004133824165090478,0.00023146708223646328,0.9894465250687745,0.005220427295578681,0.005049764947839706,0.000283282687807053
0.462,1.0979560939403168,0.00509975002029845,0.004950194493427353,0.00033583752596744984,0.9894405288989548,0.005223290350299769,0.005050474005513867,0.00028570674523148036
0.468,0.8355663252226238,0.004683631092536298,0.004767827674440552,0.0002922379809667943,0.9894345319228072,0.005226152493766217,0.005051184440105031,0.00028813114332149514
0.47400000000000003,0.983189442723852,0.0050087661219985575,0.0050054119026985274,0.0002859165925298527,0.9894285341387129,0.0052290137281425855,0.005051896250406831,0.0002905558827375978
0.48,0.8881856773349119,0.0046312212102764755,0.005265005990260761,0.0002563312044459831,0.9894225355450547,0.005231874055590802,0.005052609435214689,0.00029298096413974274
0.486,0.8317335383149037,0.00499517323835469,0.004935214765746143,0.00041441194693569175,0.9894165361402166,0.005234733478270164,0.0050533239933258116,0.00029540638818733743
0.492,0.8901627455326381,0.006033642908898191,0.005653451018665347,0.0002491831948149217,0.9894105359225842,0.005237591998337335,0.0050540399235391885,0.00029783215553924315
0.498,1.1110838161451668,0.004387787894303301,0.0033921162489376233,0.0003288464493344611,0.9894045348905443,0.005240449617946351,0.005054757224655597,0.00030025826685377483
0.504,0.7603004078011577,0.005610234109383536,0.0045624983483244464,0.0003882402559574646,0.989398533042485,0.005243306339248613,0.005055475895477599,0.00030268472278870064
0.51,1.1613838637076883,0.004901243372399929,0.004560529646677371,0.0002543129898088656,0.9893925303767963,0.005246162164392895,0.005056195934809539,0.0003051115240012425
0.516,0.9260670927580835,0.005032855490068405,0.004787713960202528,0.000314853174499539,0.989386526891869,0.005249017095525335,0.00505691734145755,0.0003075386711480759
0.522,1.0790725888374333,0.005534673567064407,0.004509915446512192,0.0002498334322789477,0.9893805225860957,0.005251871134789444,0.005057640114229549,0.00030996616488532973
0.528,1.2140931762628824,0.004738450378874959,0.004586875717205074,0.00028890179872693436,0.98937451745787,0.0052547242843261,0.005058364251935236,0.00031239400586858645
0.534,0.7504000316843179,0.004893824417713139,0.004707882372008177,0.0003455238817505621,0.9893685115055875,0.005257576546273549,0.005059089753386099,0.0003148221947528823
0.54,1.0986411461449412,0.005263404237976103,0.00581887821812212,0.0003338484548770626,0.9893625047276444,0.005260427922767407,0.005059816617395411,0.00031725073219270673
0.546,0.9870319523766957,0.005391875754777494,0.004917873048926831,0.00030129561006300617,0.9893564971224391,0.005263278415940657,0.005060544842778226,0.00031967961884200283
0.552,0.9504053950985104,0.004446395078855691,0.005278724891311157,0.0002775277718399962,0.9893504886883707,0.005266128027923653,0.005061274428351389,0.00032210885535416747
0.558,1.1224704245512092,0.005075461179714777,0.005099726805747078,0.00034949159476742775,0.9893444794238403,0.0052689767608441185,0.005062005372933526,0.0003245384423820509
0.5640000000000001,1.0895648515292358,0.004165277993116384,0.004908026018720136,0.0003731163523339262,0.9893384693272498,0.005271824616827141,0.005062737675345048,0.00032696838057795665
0.5700000000000001,0.766867900970638,0.005590163259799413,0.003610035651807534,0.0002825605193266708,0.989332458397003,0.005274671597995183,0.005063471334408156,0.0003293986705936422
0.5760000000000001,0.9950758221478813,0.004116274844789795,0.004368286476500122,0.00026609289266550776,0.9893264466315047,0.00527751770646807,0.005064206348946829,0.0003318293130803185
0.582,1.2667863215735617,0.005412055678038431,0.005514805418729812,0.0003232799905962646,0.9893204340291615,0.005280362944363,0.005064942717786835,0.0003342603086886498
0.588,0.93823217196676,0.004145660940638194,0.004848710851374356,0.0003003485755128952,0.9893144205883809,0.005283207313794539,0.005065680439755729,0.0003366916580687542
0.594,1.1251759564759745,0.006272887090175104,0.00631306417671095,0.00038538650177335256,0.9893084063075723,0.005286050816874621,0.005066419513682847,0.00033912336187020317
0.6,0.904336882708045,0.004473738888935314,0.005684709167117954,0.0003603060736010824,0.9893023911851461,0.0052888934557125495,0.005067159938399312,0.0003415554207420217
0.606,0.758780994327754,0.005581560976950158,0.005726501821544272,0.00034704176492563176,0.9892963752195142,0.005291735232414996,0.005067901712738032,0.00034398783533268846
0.612,0.9622072131527875,0.004690483436636,0.004079984894652937,0.00039060559962634514,0.9892903584090901,0.005294576149086002,0.005068644835533701,0.0003464206062901355
0.618,0.9444612195626065,0.005115111483126422,0.006574039842531838,0.00038657577411200107,0.9892843407522884,0.005297416207826976,0.005069389305622796,0.0003488537342617486
0.624,1.0458648816814196,0.005414411965243543,0.0063685174151095585,0.00045465667571439617,0.9892783222475253,0.0053002554107366975,0.00507013512184358,0.0003512872198943671
0.63,1.137280757953925,0.00578705812872855,0.0037036705265238975,0.00036034681200775644,0.9892723028932182,0.005303093759911314,0.005070882283036104,0.00035372106383428344
0.636,0.9701468934998186,0.005381237059286624,0.0058422694945351825,0.00023613772213474375,0.9892662826877862,0.005305931257444338,0.005071630788042198,0.0003561552667272443
0.642,0.9082872156075666,0.005528106924878559,0.004729329458307418,0.00028993109210948356,0.9892602616296493,0.005308767905426658,0.005072380635705483,0.00035858982921844925
0.648,1.1269790098661807,0.0055368436034313765,0.004385451820528809,0.0003784822217985772,0.9892542397172295,0.005311603705946525,0.00507313182487136,0.0003610247519525519
0.654,1.1189915250979494,0.005318659452921665,0.00572127332353781,0.00036775184402111383,0.9892482169489497,0.005314438661089563,0.005073884354387021,0.00036346003557365916
0.66,0.9323001771585445,0.004468476209525845,0.005009647840218916,0.0003767162336494446,0.9892421933232344,0.00531727277293876,0.005074638223101439,0.0003658956807253315
0.666,1.1281202296460224,0.0052290369204184145,0.00543585263037161,0.00031871333308045995,0.9892361688385095,0.005320106043574479,0.005075393429865372,0.00036833168805058293
0.672,0.8796575063678884,0.005235524869765869,0.004333427613121239,0.0004193114086570639,0.9892301434932023,0.005322938475074447,0.0050761499735313634,0.00037076805819188116
0.678,1.060388326045541,0.00555346290367088,0.005341668218653605,0.0005053664667611049,0.9892241172857413,0.005325770069513761,0.0050769078529537435,0.0003732047917911472
0.684,0.9220368544138108,0.00383002948751986,0.005231755842413725,0.00037280136222218803,0.9892180902145566,0.005328600828964886,0.0050776670669886274,0.00037564188948975585
0.6900000000000001,0.9153265374749567,0.004603399985139001,0.004754650827989085,0.00038850454310675214,0.9892120622780799,0.005331430755497659,0.005078427614493912,0.0003780793519285353
0.6960000000000001,0.9173417907222654,0.007660047559240921,0.004397675224632474,0.00033783706475906834,0.9892060334747436,0.005334259851179282,0.0050791894943292846,0.00038051717974776737
0.7020000000000001,0.701768469073284,0.005542262829018846,0.003754071398919155,0.0003531879209808674,0.9892000038029822,0.0053370881180743275,0.005079952705356212,0.00038295537358718715
0.708,0.949124388168633,0.004800646733133618,0.006594812423170426,0.0004473875294488182,0.9891939732612313,0.0053399155582447375,0.005080717246437951,0.0003853939340859836
0.714,1.2056268006701283,0.004680365541647778,0.0060188263432035425,0.0004177882062163403,0.9891879418479278,0.00534274217374982,0.005081483116439541,0.00038783286188279946
0.72,1.110526093168407,0.006238149752866469,0.00443460989722627,0.0003662062475716956,0.9891819095615102,0.005345567966646255,0.005082250314227805,0.00039027215761573036
0.726,1.1258139341581799,0.0035910809828367516,0.006378318834412616,0.0004266849312598398,0.9891758764004182,0.00534839293898809,0.0050830188386713545,0.00039271182192232573
0.732,0.9824116874811615,0.005531174485738057,0.004356053539487693,0.0003749447307658746,0.989169842363093,0.00535121709282674,0.005083788688640584,0.0003951518554395888
0.738,1.166662745742724,0.006504893841588449,0.007618976763614149,0.0003932078312728742,0.9891638074479773,0.005354040430210992,0.005084559863007675,0.0003975922588039761
0.744,0.8961169242926107,0.004959195048345619,0.0043651567838920114,0.0003953885340403971,0.9891577716535149,0.005356862953186997,0.00508533236064659,0.0004000330326513977
0.75,1.0476005178811847,0.005332226068661733,0.005995232503525154,0.0003885798060192304,0.9891517349781513,0.0053596846637982785,0.005086106180433082,0.00040247417761721737
0.756,0.9389141432742121,0.004914750799682544,0.003981942465210342,0.0003200616791803022,0.9891456974203333,0.005362505564085729,0.005086881321244684,0.0004049156943362523
0.762,0.8287858880317185,0.006521936135144695,0.005818873026149959,0.0005006643883454122,0.9891396589785089,0.005365325656087606,0.005087657781960719,0.00040735758344277327
0.768,0.8099703808310571,0.003995579787305394,0.004608774469858307,0.00042075120708597307,0.9891336196511276,0.00536814494183954,0.005088435561462291,0.00040979984557050464
0.774,1.0659555042051236,0.006285234323193827,0.005310922124338334,0.000535398880591221,0.9891275794366405,0.0053709634233745284,0.005089214658632291,0.0004122424813526241
0.78,0.9566392508769097,0.004685955735872834,0.003955449032347872,0.00036291718843488573,0.9891215383334998,0.005373781102722937,0.005089995072355394,0.0004146854914217632
0.786,1.025698168685209,0.004705574125712986,0.005858782407522506,0.0005155552040557906,0.9891154963401594,0.005376597981912501,0.005090776801518063,0.0004171288764100068
0.792,0.6932335535691908,0.006123827460523851,0.0036387624139398943,0.00044561774941143117,0.9891094534550742,0.005379414062968325,0.005091559845008542,0.0004195726369488935
0.798,1.1885976794843252,0.00543484543436935,0.004202942599909778,0.00038653807699877456,0.9891034096767007,0.0053822293479128805,0.005092344201716862,0.0004220167736694153
0.804,0.9510303329194973,0.00523982831723811,0.004940457910182228,0.00041752248055010056,0.9890973650034971,0.005385043838766009,0.005093129870534841,0.00042446128720201776
0.81,1.0212765769908647,0.004494533000601026,0.004912308915782267,0.000536090741936367,0.9890913194339224,0.00538785753754492,0.005093916850356079,0.0004269061781766
0.8160000000000001,0.9336332879744608,0.005043470065713188,0.005989041533055226,0.000292480532204245,0.9890852729664372,0.005390670446264194,0.005094705140075963,0.0004293514472225147
0.8220000000000001,1.1808398781023557,0.0049057389246155445,0.005222342471646274,0.0004380810740077457,0.9890792255995039,0.0053934825669357785,0.005095494738591663,0.000431797094968568
0.8280000000000001,1.1392649332270748,0.005183980469000906,0.00460345957438668,0.0005275699350677498,0.9890731773315858,0.005396293901568989,0.005096285644802138,0.00043424312204301985
0.834,0.6937669738220883,0.005415597548050901,0.0041640101696547764,0.0003895477592362474,0.9890671281611477,0.00539910445217051,0.005097077857608128,0.0004366895290735834
0.84,1.3373490189274964,0.005365899710968015,0.005249241184674704,0.00033615603864488,0.989061078086656,0.0054019142207443974,0.005097871375912159,0.00043913631668742565
0.846,0.8865994220095489,0.005566446336865503,0.005377333556313935,0.00048439470495729065,0.9890550271065781,0.0054047232092920726,0.005098666198618545,0.0004415834855111668
0.852,0.9903298160504088,0.005852350178662221,0.005458654847762782,0.00033745541558781835,0.9890489752193834,0.005407531419812327,0.005099462324633382,0.00044403103617088097
0.858,0.994548224966536,0.006070840642680343,0.005572108028532288,0.0004227637348140366,0.989042922423542,0.005410338854301323,0.005100259752864551,0.00044647896929209563
0.864,0.8764569905164464,0.004577182166362842,0.005001760557703824,0.0005320954597681124,0.9890368687175258,0.005413145514752587,0.00510105848222172,0.0004489272854997917
0.87,0.7380081535720047,0.004905538158363951,0.004300083835236175,0.0005077779729560296,0.9890308140998082,0.005415951403157019,0.005101858511616342,0.00045137598541840384
0.876,0.9101167802896206,0.005049406523739427,0.004939279673732523,0.0004851804105726537,0.9890247585688636,0.005418756521502883,0.005102659839961654,0.0004538250696718202
0.882,0.9324867029601316,0.003433095387295847,0.005536796077013718,0.0004873346877873682,0.9890187021231681,0.005421560871775816,0.005103462466172677,0.00045627453888338236
0.888,0.9569737510356641,0.004610310685187449,0.005380836005816942,0.0004855755606077376,0.989012644761199,0.005424364455958822,0.005104266389166221,0.0004587243936758856
0.894,0.9216781264146402,0.005253568694172816,0.004440251429669142,0.00044898452628230873,0.9890065864814352,0.005427167276032274,0.005105071607860876,0.0004611746346715787
0.9,0.7837816414568849,0.005780737730452746,0.004431495781161051,0.0004804831086785957,0.9890005272823569,0.005429969333973913,0.005105878121177022,0.0004636252624921639
0.906,0.8009466173099139,0.004972588861596832,0.005022748212955981,0.00036330559337376567,0.9889944671624454,0.005432770631758851,0.005106685928036821,0.00046607627775879714
0.912,1.0062187674520082,0.00513506484809312,0.003932815747172487,0.0003853333374795921,0.9889884061201841,0.005435571171359566,0.0051074950273642195,0.0004685276810920876
0.918,1.0829504483108667,0.00622026777835081,0.005008224357042688,0.0005004605544540558,0.988982344154057,0.005438370954745905,0.0051083054180849526,0.0004709794731120985
0.924,1.022746447460629,0.005716962058386016,0.006196125710426727,0.0003776462086052731,0.98897628126255,0.005441169983885086,0.0051091170991265375,0.00047343165443834614
0.93,1.0945880125602785,0.005140790756441096,0.004940896927245993,0.0004547906220581203,0.9889702174441501,0.005443968260741694,0.005109930069418278,0.0004758842256898006
0.936,0.9348499334822312,0.0045316792684016605,0.005253244756421451,0.0006145912126194439,0.9889641526973462,0.005446765787277685,0.005110744327891261,0.0004783371874848855
0.9420000000000001,0.9806660645513219,0.005448430501506515,0.0046108386539363815,0.00047239265051630914,0.9889580870206223,0.005449562565461782,0.005111559873472227,0.0004807905404436494
0.9480000000000001,1.0605795480267863,0.0051578092175746555,0.004775954257885582,0.0005133777727449989,0.9889520204124344,0.0054523585973122145,0.005112376705055703,0.00048324428519763203
0.9540000000000001,0.8617273888384214,0.005665727593205057,0.005782711487359604,0.0005956064811284771,0.9889459528712721,0.005455153884788378,0.005113194821574686,0.0004856984223648425
0.96,0.9756230030763354,0.006700703759863598,0.005972383779908288,0.00042039590072630924,0.9889398843956332,0.0054579484298350025,0.005114014221971806,0.0004881529525599636
0.966,0.8238072902452673,0.00521657040381461,0.005968439161115587,0.00048531692696309093,0.9889338149840169,0.005460742234394605,0.005114834905191207,0.0004906078763972279
0.972,0.9037227639320853,0.0068959380382565974,0.0053406185773914525,0.00034812033422616876,0.9889277446349235,0.005463535300407488,0.005115656870178549,0.0004930631944904173
0.978,1.0371057963736419,0.0059098066638333625,0.0052925915579049715,0.0005300982286281014,0.9889216733468543,0.005466327629811738,0.005116480115881,0.0004955189074528636
0.984,0.9789863004760532,0.004487780252805698,0.004840520531107637,0.00043212181927366686,0.988915601118312,0.005469119224543229,0.005117304641247243,0.0004979750158974479
0.99,0.8597930429077205,0.004527489068320593,0.005477575570087679,0.0005078342876261889,0.9889095279478003,0.005471910086535619,0.005118130445227475,0.0005004315204366008
0.996,0.9246098848731417,0.004966606600194675,0.005101003803176458,0.0005912550783994398,0.9889034538338239,0.005474700217720351,0.005118957526773402,0.0005028884216823028
1.002,0.7321300823491148,0.005796059995486949,0.004717390670591821,0.0003809068712552033,0.9888973787748889,0.005477489620026656,0.005119785884838247,0.0005053457202460839
1.008,0.7385796551671429,0.004779033643240921,0.005292025599450225,0.0005386434438711165,0.9888913027695027,0.005480278295381548,0.005120615518376741,0.0005078034167390236
1.014,0.8589674584840777,0.006386699514688626,0.006340035886582141,0.000541496363179102,0.9888852258161732,0.005483066245709828,0.005121446426345132,0.000510261511771751
1.02,0.9049337419815412,0.00649372002945126,0.005736841140921133,0.0005839649772179138,0.9888791479134103,0.005485853472934083,0.0051222786077011785,0.0005127200059544448
1.026,0.8961398016493753,0.003587649748935495,0.007037695213461555,0.0004045933377215487,0.9888730690597243,0.005488639978974683,0.005123112061404152,0.0005151788998968331
1.032,0.9835757165132732,0.007848321810281823,0.005384430306013634,0.0005968486134779127,0.9888669892536271,0.005491425765749786,0.005123946786414835,0.000517638194208194
1.038,0.7893376671474894,0.004208241730553257,0.004731218220614059,0.0006125493453787113,0.9888609084936317,0.005494210835175334,0.005124782781695527,0.0005200978894973549
1.044,0.9388071835709602,0.004879321462085227,0.005280108231110771,0.0006146335515980179,0.9888548267782522,0.005496995189165056,0.005125620046210037,0.0005225579863726926
1.05,0.7961601442486048,0.004586542304004108,0.004554495180976373,0.0006187053988044534,0.9888487441060037,0.005499778829630465,0.005126458578923685,0.000525018485442134
1.056,1.0242935744912562,0.007576389520737056,0.005900551065757297,0.000524709886060288,0.9888426604754026,0.005502561758480861,0.005127298378803308,0.0005274793873131551
1.062,1.195465289172377,0.005682798498027375,0.004613582680026997,0.0005868453495884558,0.9888365758849665,0.005505343977623329,0.005128139444817253,0.0005299406925927819
1.068,0.8907590138618607,0.005273344538392751,0.006259338819543801,0.0005243751561541471,0.9888304903332142,0.0055081254889627375,0.0051289817759353805,0.0005324024018875895
1.074,0.8765954158763307,0.005140130342797488,0.005979519453134651,0.0004923217037995458,0.9888244038186654,0.005510906294401745,0.0051298253711290626,0.0005348645158037028
1.08,0.9330697746472756,0.00510739518578839,0.005274190056597638,0.0005071381484935253,0.9888183163398412,0.00551368639584079,0.005130670229371186,0.0005373270349467966
1.086,0.7776130579839091,0.0048291006981282265,0.004461490236671458,0.0006504588314837014,0.9888122278952636,0.005516465795178101,0.005131516349636148,0.0005397899599220949
1.092,1.1169973213752364,0.00602748529162666,0.004757691500564929,0.0004797976671013854,0.988806138483456,0.005519244494309691,0.005132363730899861,0.0005422532913343713
1.098,0.9163189429861545,0.004716005608130913,0.007465644140475841,0.00038895676799097353,0.9888000481029429,0.005522022495129356,0.005133212372139746,0.000544717029787949
1.104,1.0760877132041404,0.004556542747984701,0.005054331952992792,0.00047181156234476975,0.9887939567522498,0.005524799799528681,0.0051340622723347416,0.0005471811758867011
1.11,0.8286811567138013,0.004658623471011596,0.006681288830115007,0.0005387898900289489,0.9887878644299036,0.005527576409397034,0.005134913430465297,0.00054964573023405
1.116,0.8814941117605081,0.0060111709908967975,0.005143744785594148,0.00061508078792324,0.988781771134432,0.00553035232662157,0.005135765845513372,0.0005521106934329675
1.122,0.7520696876245707,0.005790935223553146,0.0057678500746720825,0.0004322327573500524,0.9887756768643643,0.005533127553087229,0.005136619516462442,0.0005545760660859753
1.1280000000000001,1.0575292984927995,0.00713977860487763,0.00512603753081079,0.0006300828131211392,0.9887695816182306,0.005535902090676737,0.005137474442297494,0.0005570418487951447
1.1340000000000001,1.0933927167840873,0.004980994738601437,0.005169072412909638,0.0004423089831965648,0.9887634853945623,0.005538675941270604,0.005138330622005028,0.0005595080421620965
